discovery_sequence,program_name,source_url,canonical_url,catalogue_identifier,program_identifier,section_found_in,detected_credentials,classification_evidence,exclusion_reason,classified_at
1046,Business Administration (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31652&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31652,catoid=22,poid=31652,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Business Administration (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1047,Cancer Biology and Genomics (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32190&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32190,catoid=22,poid=32190,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Cancer Biology and Genomics (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1048,Chemical Engineering (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32065&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32065,catoid=22,poid=32065,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Chemical Engineering (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1049,Chemistry (Chemical Physics) (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31743&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31743,catoid=22,poid=31743,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Chemistry (Chemical Physics) (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1050,Chemistry (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31742&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31742,catoid=22,poid=31742,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Chemistry (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1051,Choral Music (DMA),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32268&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32268,catoid=22,poid=32268,"Programs, Minors and Certificates","[""DMA""]","{""title"": ""Choral Music (DMA)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""DMA"", ""credential_groups"": [""DMA""], ""undergrad_tokens"": [], ""graduate_tokens"": [""DMA""]}",graduate credential(s) ['DMA'] in credential field 'DMA',2026-07-31T01:26:34Z
1052,Cinema and Media Studies (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32451&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32451,catoid=22,poid=32451,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Cinema and Media Studies (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1053,Cinematic Arts (Critical Studies) (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31661&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31661,catoid=22,poid=31661,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Cinematic Arts (Critical Studies) (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1054,Cinematic Arts (Media Arts and Practice) (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31671&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31671,catoid=22,poid=31671,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Cinematic Arts (Media Arts and Practice) (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1055,Civil Engineering (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32079&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32079,catoid=22,poid=32079,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Civil Engineering (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1056,Classics (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31747&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31747,catoid=22,poid=31747,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Classics (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1057,Clinical and Experimental Therapeutics (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32288&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32288,catoid=22,poid=32288,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Clinical and Experimental Therapeutics (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1058,Communication (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31964&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31964,catoid=22,poid=31964,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Communication (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1059,Comparative Studies in Literature and Culture (Comparative Literature) (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31753&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31753,catoid=22,poid=31753,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Comparative Studies in Literature and Culture (Comparative Literature) (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1060,Comparative Studies in Literature and Culture (Comparative Media and Culture) (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31751&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31751,catoid=22,poid=31751,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Comparative Studies in Literature and Culture (Comparative Media and Culture) (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1061,Comparative Studies in Literature and Culture (French and Francophone Studies) (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31755&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31755,catoid=22,poid=31755,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Comparative Studies in Literature and Culture (French and Francophone Studies) (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1062,Comparative Studies in Literature and Culture (Spanish and Latin American Studies) (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31757&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31757,catoid=22,poid=31757,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Comparative Studies in Literature and Culture (Spanish and Latin American Studies) (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1063,Composition (DMA),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32269&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32269,catoid=22,poid=32269,"Programs, Minors and Certificates","[""DMA""]","{""title"": ""Composition (DMA)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""DMA"", ""credential_groups"": [""DMA""], ""undergrad_tokens"": [], ""graduate_tokens"": [""DMA""]}",graduate credential(s) ['DMA'] in credential field 'DMA',2026-07-31T01:26:34Z
1064,Computational Biology and Bioinformatics (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31732&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31732,catoid=22,poid=31732,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Computational Biology and Bioinformatics (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1065,Computer Engineering (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32085&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32085,catoid=22,poid=32085,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Computer Engineering (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1066,Computer Science (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32102&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32102,catoid=22,poid=32102,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Computer Science (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1067,Craniofacial Biology (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31995&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31995,catoid=22,poid=31995,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Craniofacial Biology (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1068,Dental Surgery (DDS),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31980&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31980,catoid=22,poid=31980,"Programs, Minors and Certificates","[""DDS""]","{""title"": ""Dental Surgery (DDS)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""DDS"", ""credential_groups"": [""DDS""], ""undergrad_tokens"": [], ""graduate_tokens"": [""DDS""]}",graduate credential(s) ['DDS'] in credential field 'DDS',2026-07-31T01:26:34Z
1069,"Development, Stem Cells, and Regenerative Medicine (PhD)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32191&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32191,catoid=22,poid=32191,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""Development, Stem Cells, and Regenerative Medicine (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
1070,Doctor of Nurse Anesthesia Practice,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32407&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32407,catoid=22,poid=32407,"Programs, Minors and Certificates","[""doctor of nurse anesthesia practice""]","{""title"": ""Doctor of Nurse Anesthesia Practice"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": """", ""undergrad_tokens"": [], ""graduate_tokens"": [], ""match"": ""doctor of nurse anesthesia practice""}",spelled-out graduate degree: 'doctor of nurse anesthesia practice',2026-07-31T01:26:34Z
1071,East Asian Languages and Cultures (PhD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31775&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31775,catoid=22,poid=31775,"Programs, Minors and Certificates","[""PhD""]","{""title"": ""East Asian Languages and Cultures (PhD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PhD"", ""credential_groups"": [""PhD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PhD""]}",graduate credential(s) ['PhD'] in credential field 'PhD',2026-07-31T01:26:34Z
